Time,Url,Question,Answer,點閱數,資料更新,資料檢視,資料維護
2023-12-16 23:56:06,https://legalaffairs.gov.taipei/News_Content.aspx?n=DEF40458BDBBF08D&sms=87415A8B9CE81B16&s=C5254A38FB8610B9,臺北市政府處理國家賠償事件之幕僚機關為何？, 依臺北市政府國家賠償事件處理要點第2點第1項、第2項及第6項規定：「本府為處理各機關之國家賠償事件，應組成國家賠償事件處理委員會(以下簡稱國賠會）。(第1項)國賠會置委員十三人，召集人由本府秘書長兼任。秘書長及臺北市政府法務局（以下簡稱法務局）局長為當然委員，其餘委員由法務局就下列人員報請市長聘（派）兼之：(一）臺北市政府人事處（以下簡稱人事處）代表一人。（二）臺北市政府研究發展考核委員會代表一人。(三）國家賠償法相關領域之學者專家九人。(第2項).......國賠會置執行秘書一人，由法務局局長兼任，承召集人之命，綜理事務；其有關幕僚作業等，由法務局指派現職人員兼任。(第6項)...。」所以，本府國家賠償事件之幕僚機關為本府法務局。 （參考資料：臺北市政府國家賠償事件處理要點第2點） ,4031,112-09-19 17:18,112-10-02 09:30,臺北市政府法務局
2023-12-16 23:56:08,https://legalaffairs.gov.taipei/News_Content.aspx?n=DEF40458BDBBF08D&sms=87415A8B9CE81B16&s=DB83A64AE187CB33,協議成立時，該協議書可不可以作為強制執行的名義？, 協議成立時應作成協議書，此項協議書可以作為強制執行之名義。因此協議書內容必須依規定詳加記載，使請求權人可據以主張權利。（參考條文：本法第10條、本法施行細則第27條） ,3658,106-07-27 16:52,112-10-02 09:30,臺北市政府法務局
2023-12-16 23:56:10,https://legalaffairs.gov.taipei/News_Content.aspx?n=DEF40458BDBBF08D&sms=87415A8B9CE81B16&s=5B1F808636757F5F,拒絕賠償的情形有那些？, 如果被請求賠償損害的機關認為該機關不是賠償義務機關，或該機關沒有賠償義務，必須在收到請求權人的請求時起30 日內，以書面敘明理由拒絕賠償。（參考條文：國家賠償法施行細則第19條） ,3839,109-02-27 15:19,112-10-02 09:30,臺北市政府法務局
2023-12-16 23:56:13,https://legalaffairs.gov.taipei/News_Content.aspx?n=DEF40458BDBBF08D&sms=87415A8B9CE81B16&s=7937AC5DFBFF706B,協議不成立時，應如何處理？, 一、協議不成立證明書的發給：若自開始協議之日起逾60日仍未達成協議時，賠償義務機關應依請求權人的申請發給協議不成立的證明書，使請求權人可以循訴訟途徑請求賠償。二、繼續協議：前述情形，如請求權人未請求發給協議不成立證明書，可以請求賠償義務機關繼續協議。但繼續協議的次數以1次為限。（參考條文：本法施行細則第26條） ,3916,106-07-27 16:52,112-10-02 09:30,臺北市政府法務局
2023-12-16 23:56:15,https://legalaffairs.gov.taipei/News_Content.aspx?n=DEF40458BDBBF08D&sms=87415A8B9CE81B16&s=A6777B0B88D3D1F4,請求權人什麼情況下，可以提起國家賠償訴訟？, 一、請求國家賠償，請求權人應先以書面向賠償義務機關提出請求，在下列任何情形之一時，請求權人才能向法院提起損害賠償訴訟：（一）賠償義務機關拒絕賠償。（二）賠償義務機關自提出請求之日起逾30 日不開始協議：請求權人須有已向賠償義務機關提出賠償請求的證明文件，如郵局掛號收據或該賠償義務機關的收件證明。（三）自開始協議之日起逾60 日協議不成立：此時請求權人可申請賠償義務機關發給協議不成立證明書作為證明文件。二、如無前面所述情形之一而提起訴訟時，法院應依民事訴訟法第249條第1項規定予以裁定駁回。 （參考條文：本法第10條、第11條、民事訴訟法第249條） ,4613,111-10-11 11:36,112-10-02 09:30,臺北市政府法務局
2023-12-16 23:56:17,https://legalaffairs.gov.taipei/News_Content.aspx?n=DEF40458BDBBF08D&sms=87415A8B9CE81B16&s=8F44BFC83DF2DA30,請求權人已依行政訴訟法規定，合併請求損害賠償，可不可以再起訴請求國家賠償？, 請求權人如已依行政訴訟法規定，合併請求損害賠償，那麼就同一原因事實，即不能更行起訴。若請求權人違反此項規定而起訴，將會被法院裁定駁回。（參考條文：本法第11條、民事訴訟法第249條） ,3874,106-07-27 16:51,112-10-02 09:30,臺北市政府法務局
2023-12-16 23:56:19,https://legalaffairs.gov.taipei/News_Content.aspx?n=DEF40458BDBBF08D&sms=87415A8B9CE81B16&s=DE343302569A1645,請求權人已支付醫藥費、喪葬費，可不可以請求賠償義務機關先行墊付？, 本法第10條第1項規定：「依本法請求損害賠償時，應先以書面向賠償義務機關請求之。」同法第11條第2項又規定：「依本法請求損害賠償時，法院得依聲請為假處分，命賠償義務機關暫先支付醫療費或喪葬費。」故請求權人如已支付醫藥費或喪葬費，可以聲請法院作成假處分裁定，命賠償義務機關先行墊付，但必須以請求權人已提出賠償的請求為前提要件；在請求權人未以書面向賠償義務機關請求損害賠償前，尚不能依本法上開規定向法院聲請假處分。（本法施行細則第35條）（參考條文：本法第10條、第11條、本法施行細則第35條） ,3572,106-07-27 16:51,112-10-02 09:30,臺北市政府法務局
2023-12-16 23:56:22,https://legalaffairs.gov.taipei/News_Content.aspx?n=DEF40458BDBBF08D&sms=87415A8B9CE81B16&s=86A682DF5CB05327,賠償義務機關暫先支付醫療費或喪葬費，什麼情形下，可以扣除或請求返還？, 一、賠償義務機關暫先支付的醫療費或喪葬費，嗣後如經協議成立或訴訟上和解成立或判決確定，應由賠償義務機關給付賠償金額時，那麼該項暫先支付的費用，即屬於一部先付的性質，應當予以扣除。二、請求權人受領上開暫先支付的醫療費或喪葬費後，若協議不成立，而請求權人並未請求繼續協議，也不起訴請求判決，或雖起訴但受敗訴判決確定，或暫先支付的醫療費或喪葬費超過協議、和解、確定判決所定的賠償總金額時，請求權人即應將該項不應受領或超過多領的費用返還賠償義務機關。（參考條文：本法施行則第36條） ,3289,106-07-27 16:50,112-10-02 09:30,臺北市政府法務局
2023-12-16 23:56:24,https://legalaffairs.gov.taipei/News_Content.aspx?n=DEF40458BDBBF08D&sms=87415A8B9CE81B16&s=64C5F5687B47B426,國賠問題應向誰詢問？, （一）尚未申請國賠者： １、國賠案件與本府無關，例如事實非發生在本市境內者，請其向相關之中央或地方機關詢問。 ２、如為本府管轄之案件，請問明是否有申請國賠之意願，若有意願則協助其判斷賠償義務機關為何，請其向賠償義務機關辦理人員詢問。 ３、如與案件無關，純係想了解國賠相關規定者，國家賠償法之主管機關為法務部，其解釋才是真正權責機關之解釋。 （二）已向本府申請國賠者： 　 １、已有結果者： （1）經本府拒絕賠償者，如有不服，請依拒絕賠償函所記載之時效內，向法院提起訴訟以尋求救濟。 （2）經本府移轉其他機關辦理者，請其向移轉後之機關詢問後續處理狀況。 ２、尚未有結果者： 　 請向賠償義務機關承辦人詢問辦理進度。 ,4701,111-07-12 17:03,112-10-02 09:30,臺北市政府法務局
2023-12-16 23:56:26,https://legalaffairs.gov.taipei/News_Content.aspx?n=DEF40458BDBBF08D&sms=87415A8B9CE81B16&s=3D90EB8664639CBD,國賠申請書格式為何？, （一）自行填寫國家賠償申請書簽名或蓋章，並附上相關證據寄送給賠償義務機關，請求書內容應包含：１、請求權人之姓名、性別、出生年月日、出生地、身分證統一編號、職業、住所或居所。請求權人為法人或其他團體者，其名稱、主事務所或主營業所及代表人之姓名、性別、住所或居所。２、有代理人者，其姓名、性別、出生年月日、出生地、身分證統一編號、職業、住所或居所。３、請求賠償之事實及理由。４、請求損害賠償之金額或回復原狀之內容。５、賠償義務機關。６、年、月、日。(二）得參考本府法務局網站（legalaffairs.gov.taipei）首頁「國家賠償」點選「書表下載」後再點選「國家賠償請求書」，填寫完畢後下載檔案，印出紙本簽名或蓋章，連同相關證據寄送給賠償義務機關。  ,11527,112-09-06 16:39,112-10-02 09:30,臺北市政府法務局
2023-12-16 23:56:28,https://legalaffairs.gov.taipei/News_Content.aspx?n=DEF40458BDBBF08D&sms=87415A8B9CE81B16&s=5E6491A90F37FC66,國賠應向誰提起？, 國家賠償法規定，以造成損害之公務員其所屬機關，或以造成損害之公共設施之設置或管理機關為賠償義務機關。因此：（一）知悉賠償義務機關者，應逕向該賠償義務機關請求賠償。（二）屬本府管轄之案件，但無法確實知悉賠償義務機關者，可將資料寄給「臺北市政府法務局」（地址為：11008臺北市信義區市府路１號東北區8樓），該局將轉請賠償義務機關處理。 ,5464,106-08-03 15:00,112-10-02 09:30,臺北市政府法務局
2023-12-16 23:56:30,https://legalaffairs.gov.taipei/News_Content.aspx?n=DEF40458BDBBF08D&sms=87415A8B9CE81B16&s=5CC5C4119CA59271,國家賠償法自何時開始適用？, 本法第17條明定：「本法自中華民國70年7月1日施行。」故凡是損害結果發生在施行之日前者，均不能依本法請求國家賠償。又下列兩種情形，也不能依本法請求國家賠償：（一）公務員執行職務行使公權力時，因故意或過失不法侵害人民的自由或權利，其侵害行為發生於本法施行前，而損害結果發生或繼續於本法施行後者，不能依本法請求損害賠償。（二）公有公共設施，在本法施行前已因設置或管理有欠缺，而損害結果發生或繼續於本法施行後者，亦不能依本法請求損害賠償。綜上所述，可知必須侵權行為、設置或管理之欠缺與損害結果發生均在本法施行後者，才有本法的適用。（參考條文：本法第17條、本法施行細則第2條） ,2771,106-07-27 17:04,112-10-02 09:30,臺北市政府法務局
2023-12-16 23:56:33,https://legalaffairs.gov.taipei/News_Content.aspx?n=DEF40458BDBBF08D&sms=87415A8B9CE81B16&s=A97E8E1982AB9C02,在何種情形下可以請求國家賠償？, 一、公務員於執行職務行使公權力時，因故意或過失不法侵害人民自由或權利者。公務員怠於執行職務，致人民自由或權利遭受損害者，亦同。 二、公共設施因設置或管理有欠缺，致人民生命、身體或財產受損害者。 （參考條文：本法第2條、第3條） ,2604,112-06-05 17:29,112-10-02 09:30,臺北市政府法務局
2023-12-16 23:56:35,https://legalaffairs.gov.taipei/News_Content.aspx?n=DEF40458BDBBF08D&sms=87415A8B9CE81B16&s=615DC7408A9566E5,如何申請國家賠償, 以書面載明下列各款事項，由請求權人或代理人簽名或蓋章，提出於賠償義務機關。（一）請求權人之姓名、性別、出生年月日、出生地、身分證統一編號、職業、住所或居所。請求權人為法人或其他團體者，其名稱、主事務所或主營業所及代表人之姓名、性別、住所或居所。（二）有代理人者，其姓名、性別、出生年月日、出生地、身分證統一編號、職業、住所或居所。（三）請求賠償之事實及理由。（四）請求損害賠償之金額或回復原狀之內容。（五）賠償義務機關。（六）年、月、日。 ,2724,106-08-03 14:43,112-10-02 09:30,臺北市政府法務局
2023-12-16 23:56:37,https://legalaffairs.gov.taipei/News_Content.aspx?n=DEF40458BDBBF08D&sms=87415A8B9CE81B16&s=520BD78AFFBA9CFB,國家賠償法和特別法的關係如何？, 本法之特別法規範的大抵是國家賠償責任的特殊型態，原則上應優先於本法之適用，除刑事補償法外，其他法律也有關於國家賠償的特別規定，例如土地法第68條、第71條，警械使用條例第11條及核子損害賠償法等皆是。以土地法第68 條為例，如地政機關登記錯誤，致人民權益受有損害之情形時，應優先適用該條之規定，由該地政機關負損害賠償責任，因為它是本法的特別法。 （參考條文：本法第6條） ,3325,109-01-02 17:35,112-10-02 09:30,臺北市政府法務局
2023-12-16 23:56:40,https://legalaffairs.gov.taipei/News_Content.aspx?n=DEF40458BDBBF08D&sms=87415A8B9CE81B16&s=5E1BE2F1354A5CA4,外國人可不可以請求國家賠償？, 本法第15條規定：「本法於外國人為被害人時，以依條約或其本國法令或慣例，中華民國人得在該國與該國人享受同等權利者為限，適用之。」是採取相互保證主義，也就是必須依照條約或被害的外國人本國法令或慣例，我國人可以在該國與該國人同樣享有請求國家賠償的權利時，該外國人才可適用本法。反之，如該國並無國家賠償的法令，或雖有國家賠償的法令而不適用於我中華民國人，則該外國人即不能適用本法請求國家賠償。（參考條文：本法第15條） ,4181,106-07-27 17:01,112-10-02 09:30,臺北市政府法務局
2023-12-16 23:56:42,https://legalaffairs.gov.taipei/News_Content.aspx?n=DEF40458BDBBF08D&sms=87415A8B9CE81B16&s=D3834E9591AB89F9,公共設施是否需為供公共使用為目的？, 凡供公共使用或供公務使用之設施，事實上處於國家或地方自治團體管理狀態者，均有國家賠償法第三條之適用，並不以國家或地方自治團體所有為限。(最高法院94 年度台上字第 2327 號民事判決意旨) ,3062,112-09-06 16:09,112-10-02 09:30,臺北市政府法務局
